user_id,first_session_day,last_session_day,total_sessions,total_user_energy,distinct_stations_used,first_session_date,last_session_date,active_span_days
653565,1/3/2017,2/25/2019,6,41.541739,5,2017-01-03,2019-02-25,783
653689,1/11/2020,9/9/2019,73,248.472,14,2020-01-11,2019-09-09,-124
653971,10/2/2018,9/9/2018,12,83.889,4,2018-10-02,2018-09-09,-23
653991,1/11/2020,9/7/2019,132,912.805,10,2020-01-11,2019-09-07,-126
654099,2/16/2020,2/16/2020,1,5.183,1,2020-02-16,2020-02-16,0
654387,1/13/2017,9/8/2018,117,1398.7049,6,2017-01-13,2018-09-08,603
654669,1/3/2017,6/4/2017,22,1297.367955,3,2017-01-03,2017-06-04,152
654753,1/23/2018,7/9/2017,7,59.943,5,2018-01-23,2017-07-09,-198
654857,8/17/2017,9/14/2019,2,18.16,2,2017-08-17,2019-09-14,758
654861,10/8/2016,10/8/2016,1,1.150242,1,2016-10-08,2016-10-08,0
654961,10/20/2017,6/30/2017,6,24.9025,5,2017-10-20,2017-06-30,-112
654977,11/17/2017,5/1/2018,2,16.399,2,2017-11-17,2018-05-01,165
655049,10/29/2016,10/29/2016,1,7.244,1,2016-10-29,2016-10-29,0
655063,2/14/2017,2/14/2017,1,4.062,1,2017-02-14,2017-02-14,0
655083,1/13/2017,7/7/2017,95,835.075753,6,2017-01-13,2017-07-07,175
655227,1/16/2020,9/29/2018,37,81.916,10,2020-01-16,2018-09-29,-474
6553,12/12/2018,12/12/2018,1,8.292,1,2018-12-12,2018-12-12,0
655369,10/21/2016,10/22/2016,3,18.637723,3,2016-10-21,2016-10-22,1
655385,9/13/2018,9/13/2018,1,13.178,1,2018-09-13,2018-09-13,0
655413,11/2/2019,11/2/2019,1,10.831,1,2019-11-02,2019-11-02,0
655427,3/27/2019,8/21/2019,3,19.855999999999998,2,2019-03-27,2019-08-21,147
655501,12/27/2016,4/9/2018,2,11.81,2,2016-12-27,2018-04-09,468
655505,11/13/2016,11/9/2016,2,9.028,1,2016-11-13,2016-11-09,-4
65553,12/22/2019,12/22/2019,1,5.244,1,2019-12-22,2019-12-22,0
655541,1/19/2018,1/19/2018,1,3.439,1,2018-01-19,2018-01-19,0
655631,6/19/2017,6/19/2017,1,6.089,1,2017-06-19,2017-06-19,0
655757,11/12/2017,11/12/2017,1,1.385,1,2017-11-12,2017-11-12,0
655785,10/10/2016,10/10/2016,1,7.424089,1,2016-10-10,2016-10-10,0
655799,12/28/2016,12/28/2016,1,8.998,1,2016-12-28,2016-12-28,0
655831,7/23/2017,7/23/2017,1,3.055,1,2017-07-23,2017-07-23,0
656005,12/17/2017,12/17/2017,1,12.84,1,2017-12-17,2017-12-17,0
656063,10/29/2016,11/6/2016,2,11.029,1,2016-10-29,2016-11-06,8
656071,11/18/2019,9/30/2019,3,37.379,1,2019-11-18,2019-09-30,-49
65613,1/24/2020,9/15/2017,5,23.47,5,2020-01-24,2017-09-15,-861
656175,9/6/2019,9/6/2019,1,3.499,1,2019-09-06,2019-09-06,0
656333,11/25/2018,8/11/2017,4,25.43,4,2018-11-25,2017-08-11,-471
656443,1/24/2020,9/5/2019,29,196.65944,10,2020-01-24,2019-09-05,-141
656601,1/10/2018,9/9/2019,447,4388.638,6,2018-01-10,2019-09-09,607
656917,12/15/2018,12/15/2018,1,5.325,1,2018-12-15,2018-12-15,0
656999,10/16/2016,10/31/2016,2,44.662841,1,2016-10-16,2016-10-31,15
6571,7/21/2018,7/21/2018,1,3.511,1,2018-07-21,2018-07-21,0
657145,5/2/2019,8/1/2017,2,25.915,2,2019-05-02,2017-08-01,-639
657177,8/27/2019,8/27/2019,1,12.18,1,2019-08-27,2019-08-27,0
657227,9/21/2017,9/21/2017,1,5.758,1,2017-09-21,2017-09-21,0
657317,12/19/2016,12/19/2016,1,1.387,1,2016-12-19,2016-12-19,0
657349,2/26/2019,2/26/2019,1,1.312,1,2019-02-26,2019-02-26,0
657439,11/18/2017,11/18/2017,1,4.144,1,2017-11-18,2017-11-18,0
657487,10/19/2016,10/19/2016,1,14.892195,1,2016-10-19,2016-10-19,0
657569,5/24/2018,5/24/2018,1,0.877,1,2018-05-24,2018-05-24,0
657625,10/15/2019,10/15/2019,1,9.78,1,2019-10-15,2019-10-15,0
657859,3/1/2019,8/22/2018,2,15.724,2,2019-03-01,2018-08-22,-191
657949,4/2/2017,4/2/2017,1,10.606,1,2017-04-02,2017-04-02,0
657957,7/18/2018,9/21/2019,3,21.89,3,2018-07-18,2019-09-21,430
658299,8/5/2018,8/5/2018,1,2.394,1,2018-08-05,2018-08-05,0
658325,1/17/2017,7/25/2017,48,327.920377,6,2017-01-17,2017-07-25,189
658421,2/15/2018,8/2/2017,25,232.287,8,2018-02-15,2017-08-02,-197
658701,1/11/2018,8/8/2019,14,202.363,5,2018-01-11,2019-08-08,574
658771,5/19/2019,5/19/2019,1,0.598,1,2019-05-19,2019-05-19,0
658805,10/16/2016,9/4/2017,4,16.888945,3,2016-10-16,2017-09-04,323
658883,4/21/2018,4/21/2018,1,1.741,1,2018-04-21,2018-04-21,0
658915,11/23/2018,9/28/2019,5,28.297,4,2018-11-23,2019-09-28,309
658941,1/9/2019,1/9/2019,1,2.802,1,2019-01-09,2019-01-09,0
658959,10/28/2017,11/24/2017,3,10.481,3,2017-10-28,2017-11-24,27
658967,1/25/2018,6/22/2017,4,36.006,3,2018-01-25,2017-06-22,-217
658985,1/6/2018,12/3/2016,4,7.795,2,2018-01-06,2016-12-03,-399
659061,3/10/2018,3/10/2018,1,1.918,1,2018-03-10,2018-03-10,0
659167,12/14/2016,12/14/2016,1,8.958,1,2016-12-14,2016-12-14,0
659279,6/1/2017,7/9/2018,2,3.5789999999999997,1,2017-06-01,2018-07-09,403
659287,2/27/2019,9/8/2017,3,17.123,2,2019-02-27,2017-09-08,-537
659311,11/20/2017,9/6/2017,18,202.558,3,2017-11-20,2017-09-06,-75
6594,5/24/2017,5/24/2017,1,0.21,1,2017-05-24,2017-05-24,0
659421,7/1/2017,9/30/2018,2,23.741,2,2017-07-01,2018-09-30,456
659427,4/9/2017,4/9/2017,1,12.329,1,2017-04-09,2017-04-09,0
659517,3/7/2020,3/7/2020,1,2.975,1,2020-03-07,2020-03-07,0
659615,10/1/2017,5/22/2018,2,7.819,2,2017-10-01,2018-05-22,233
659639,1/16/2018,2/21/2017,3,14.318999999999999,3,2018-01-16,2017-02-21,-329
659771,1/10/2020,3/22/2018,13,214.16899999999998,5,2020-01-10,2018-03-22,-659
659831,1/26/2018,7/5/2018,7,30.839,4,2018-01-26,2018-07-05,160
659833,1/21/2017,10/29/2016,2,4.229,2,2017-01-21,2016-10-29,-84
659947,10/17/2017,10/17/2017,1,10.273,1,2017-10-17,2017-10-17,0
660035,4/11/2018,8/1/2018,11,123.761,4,2018-04-11,2018-08-01,112
660179,6/9/2017,6/9/2017,1,4.967,1,2017-06-09,2017-06-09,0
660197,3/31/2018,3/31/2018,1,4.259,1,2018-03-31,2018-03-31,0
660219,10/3/2018,6/24/2018,6,29.88,5,2018-10-03,2018-06-24,-101
660241,12/2/2017,12/2/2017,1,5.803,1,2017-12-02,2017-12-02,0
660253,1/20/2017,7/5/2017,48,206.328986,8,2017-01-20,2017-07-05,166
660285,9/7/2018,9/7/2018,1,11.747,1,2018-09-07,2018-09-07,0
660319,1/27/2019,9/7/2018,5,19.031,4,2019-01-27,2018-09-07,-142
660403,3/8/2020,3/8/2020,1,6.284,1,2020-03-08,2020-03-08,0
660435,8/16/2018,8/16/2018,1,3.283,1,2018-08-16,2018-08-16,0
660477,10/17/2018,9/30/2017,12,96.761,10,2018-10-17,2017-09-30,-382
660495,1/15/2019,4/11/2019,3,55.891999999999996,3,2019-01-15,2019-04-11,86
660553,1/13/2020,9/11/2019,23,47.347,7,2020-01-13,2019-09-11,-124
660633,7/21/2017,7/21/2017,1,4.376,1,2017-07-21,2017-07-21,0
660645,1/11/2020,9/9/2017,31,140.895,15,2020-01-11,2017-09-09,-854
660771,8/3/2017,8/3/2017,1,11.213,1,2017-08-03,2017-08-03,0
660979,1/4/2019,12/4/2016,4,17.804,3,2019-01-04,2016-12-04,-761
661043,2/16/2019,8/8/2020,4,25.319,2,2019-02-16,2020-08-08,539
661109,11/8/2018,6/15/2018,3,12.217,3,2018-11-08,2018-06-15,-146
661207,5/30/2018,5/30/2018,1,10.163,1,2018-05-30,2018-05-30,0
661243,11/6/2016,11/6/2016,1,2.015,1,2016-11-06,2016-11-06,0
661305,7/18/2019,7/19/2019,2,11.135,1,2019-07-18,2019-07-19,1
661513,5/20/2018,5/20/2018,1,12.396,1,2018-05-20,2018-05-20,0
661765,1/5/2017,4/12/2017,9,57.756306,5,2017-01-05,2017-04-12,97
661777,2/16/2017,3/9/2017,2,19.047,2,2017-02-16,2017-03-09,21
661953,11/17/2017,12/10/2016,2,6.813,2,2017-11-17,2016-12-10,-342
661961,10/23/2016,10/23/2016,1,1.520667,1,2016-10-23,2016-10-23,0
662059,3/9/2019,3/9/2019,1,19.419,1,2019-03-09,2019-03-09,0
662067,4/4/2019,4/4/2019,1,2.451,1,2019-04-04,2019-04-04,0
662085,4/30/2017,9/1/2018,2,16.763,1,2017-04-30,2018-09-01,489
6621,10/21/2017,5/5/2019,2,4.051,2,2017-10-21,2019-05-05,561
662101,10/14/2018,9/29/2018,37,303.196,13,2018-10-14,2018-09-29,-15
662115,11/22/2016,11/22/2016,1,3.89,1,2016-11-22,2016-11-22,0
662135,9/23/2017,9/23/2017,1,1.167,1,2017-09-23,2017-09-23,0
662151,1/14/2017,9/30/2017,89,465.41,8,2017-01-14,2017-09-30,259
662225,8/23/2019,8/23/2019,1,11.425,1,2019-08-23,2019-08-23,0
662227,3/10/2019,3/10/2019,1,0.406,1,2019-03-10,2019-03-10,0
662235,8/9/2017,8/9/2017,1,12.945,1,2017-08-09,2017-08-09,0
662263,4/11/2017,5/9/2017,2,22.378,2,2017-04-11,2017-05-09,28
662265,1/29/2019,3/7/2019,20,328.02,6,2019-01-29,2019-03-07,37
662347,1/10/2020,9/7/2020,227,2240.103,6,2020-01-10,2020-09-07,241
662381,2/6/2018,2/6/2018,1,5.842,1,2018-02-06,2018-02-06,0
662387,1/17/2017,9/19/2017,8,29.578,4,2017-01-17,2017-09-19,245
662451,11/16/2017,11/16/2017,1,11.297,1,2017-11-16,2017-11-16,0
662467,7/13/2017,7/13/2017,1,4.383,1,2017-07-13,2017-07-13,0
662477,11/21/2016,11/21/2016,1,6.063,1,2016-11-21,2016-11-21,0
662483,1/10/2018,9/5/2017,38,554.437,4,2018-01-10,2017-09-05,-127
662511,11/20/2016,8/30/2020,6,35.247,5,2016-11-20,2020-08-30,1379
662617,11/19/2016,12/20/2016,2,5.976,2,2016-11-19,2016-12-20,31
6627,9/24/2016,9/24/2016,1,7.807907,1,2016-09-24,2016-09-24,0
662951,5/17/2017,7/5/2017,2,4.7620000000000005,2,2017-05-17,2017-07-05,49
662961,1/12/2017,2/8/2020,4,35.274,3,2017-01-12,2020-02-08,1122
663045,1/11/2017,2/20/2018,2,10.861,2,2017-01-11,2018-02-20,405
663157,9/27/2020,9/27/2020,1,5.549,1,2020-09-27,2020-09-27,0
663239,10/15/2017,10/22/2017,2,22.11,2,2017-10-15,2017-10-22,7
663297,2/17/2020,5/27/2018,3,31.829,2,2020-02-17,2018-05-27,-631
663301,3/28/2017,3/28/2017,1,8.933,1,2017-03-28,2017-03-28,0
663421,1/10/2018,9/16/2017,36,175.242,17,2018-01-10,2017-09-16,-116
663429,1/12/2017,1/12/2017,1,1.549,1,2017-01-12,2017-01-12,0
663455,1/13/2018,9/30/2017,46,311.118,10,2018-01-13,2017-09-30,-105
663479,11/18/2018,8/22/2019,2,8.261,2,2018-11-18,2019-08-22,277
663507,3/1/2018,3/1/2018,1,4.34,1,2018-03-01,2018-03-01,0
663553,11/16/2016,5/8/2017,5,43.830999999999996,4,2016-11-16,2017-05-08,173
663581,1/1/2017,9/8/2020,333,3513.157459,18,2017-01-01,2020-09-08,1346
663583,11/13/2016,11/17/2019,2,13.172,2,2016-11-13,2019-11-17,1099
663655,1/5/2017,2/7/2017,4,13.910252,2,2017-01-05,2017-02-07,33
663705,10/13/2017,5/13/2017,2,11.107,1,2017-10-13,2017-05-13,-153
663711,9/22/2018,9/22/2018,1,10.295,1,2018-09-22,2018-09-22,0
663833,10/27/2016,10/27/2016,1,1.745,1,2016-10-27,2016-10-27,0
663877,12/9/2016,4/10/2017,2,14.888,2,2016-12-09,2017-04-10,122
663919,4/25/2017,5/20/2017,3,28.825,2,2017-04-25,2017-05-20,25
663979,2/21/2020,2/21/2020,1,5.518,1,2020-02-21,2020-02-21,0
664047,2/18/2018,5/4/2019,2,12.397,2,2018-02-18,2019-05-04,440
664167,1/17/2017,8/22/2017,85,549.49,15,2017-01-17,2017-08-22,217
664203,9/25/2019,9/25/2019,1,2.22,1,2019-09-25,2019-09-25,0
664217,5/16/2017,8/2/2017,2,13.357,1,2017-05-16,2017-08-02,78
664351,11/3/2017,8/15/2018,6,62.886,4,2017-11-03,2018-08-15,285
664399,1/14/2018,1/14/2018,1,8.928,1,2018-01-14,2018-01-14,0
664411,2/16/2020,2/16/2020,1,12.256,1,2020-02-16,2020-02-16,0
664419,1/27/2018,6/22/2017,8,107.543,4,2018-01-27,2017-06-22,-219
664631,8/17/2017,9/19/2019,2,7.012,1,2017-08-17,2019-09-19,763
664701,12/2/2017,12/2/2017,1,4.972,1,2017-12-02,2017-12-02,0
664733,1/11/2018,2/3/2017,5,38.946,3,2018-01-11,2017-02-03,-342
664763,2/25/2020,9/23/2018,2,6.243,2,2020-02-25,2018-09-23,-520
664781,10/14/2018,2/11/2017,2,12.556000000000001,2,2018-10-14,2017-02-11,-610
664793,1/11/2017,1/11/2017,1,16.185,1,2017-01-11,2017-01-11,0
664797,6/24/2017,6/25/2017,2,8.236,2,2017-06-24,2017-06-25,1
665141,10/10/2017,9/6/2017,16,32.849000000000004,5,2017-10-10,2017-09-06,-34
665171,1/13/2018,11/5/2017,2,15.062000000000001,2,2018-01-13,2017-11-05,-69
665293,1/7/2020,8/30/2019,11,83.415,7,2020-01-07,2019-08-30,-130
665325,1/14/2017,6/7/2019,3,17.958,3,2017-01-14,2019-06-07,874
665375,2/19/2017,9/13/2019,8,50.623,7,2017-02-19,2019-09-13,936
665381,2/23/2020,2/23/2020,1,23.538,1,2020-02-23,2020-02-23,0
665453,1/3/2017,1/3/2017,1,0.153,1,2017-01-03,2017-01-03,0
665483,3/21/2018,9/22/2018,2,16.688,1,2018-03-21,2018-09-22,185
665589,11/1/2016,11/1/2016,1,3.393,1,2016-11-01,2016-11-01,0
665695,11/27/2016,5/19/2018,2,19.207,2,2016-11-27,2018-05-19,538
665759,1/19/2017,1/19/2017,1,6.873,1,2017-01-19,2017-01-19,0
665779,1/18/2017,3/19/2017,3,14.834999999999999,2,2017-01-18,2017-03-19,60
665799,7/31/2019,7/31/2019,1,2.859,1,2019-07-31,2019-07-31,0
665863,10/6/2018,3/21/2019,3,28.673,2,2018-10-06,2019-03-21,166
665879,10/11/2018,10/11/2018,1,5.991,1,2018-10-11,2018-10-11,0
665901,1/18/2020,9/14/2019,6,16.881,4,2020-01-18,2019-09-14,-126
665931,6/8/2019,6/8/2019,1,15.548,1,2019-06-08,2019-06-08,0
665959,11/15/2018,11/15/2018,2,6.335,2,2018-11-15,2018-11-15,0
665965,1/17/2018,8/30/2018,34,388.961,14,2018-01-17,2018-08-30,225
666027,10/25/2018,7/15/2017,2,11.487,2,2018-10-25,2017-07-15,-467
666105,11/28/2017,8/2/2018,4,39.774,3,2017-11-28,2018-08-02,247
666107,6/27/2018,6/27/2018,1,2.999,1,2018-06-27,2018-06-27,0
666109,11/19/2016,8/24/2018,5,19.448999999999998,5,2016-11-19,2018-08-24,643
666121,9/24/2017,9/24/2017,1,10.204,1,2017-09-24,2017-09-24,0
666359,1/10/2017,8/26/2018,18,119.00200000000001,5,2017-01-10,2018-08-26,593
666377,11/3/2017,11/3/2017,1,6.898,1,2017-11-03,2017-11-03,0
666485,1/30/2019,9/29/2019,60,600.167,13,2019-01-30,2019-09-29,242
666705,1/7/2017,9/2/2018,4,60.601,2,2017-01-07,2018-09-02,603
666725,6/23/2018,9/12/2018,3,11.239,3,2018-06-23,2018-09-12,81
666863,11/1/2016,8/10/2017,2,12.698,2,2016-11-01,2017-08-10,282
666889,4/23/2017,4/23/2017,1,4.705,1,2017-04-23,2017-04-23,0
667011,1/10/2017,9/25/2018,237,2282.314,6,2017-01-10,2018-09-25,623
667045,10/1/2019,5/25/2018,4,22.133,4,2019-10-01,2018-05-25,-494
667107,1/18/2020,9/8/2018,6,28.582,4,2020-01-18,2018-09-08,-497
66723,1/19/2018,5/25/2019,6,24.937,4,2018-01-19,2019-05-25,491
667317,1/10/2017,9/28/2018,63,419.583,11,2017-01-10,2018-09-28,626
667325,10/10/2019,5/8/2017,6,26.626,4,2019-10-10,2017-05-08,-885
667381,5/23/2017,5/23/2017,1,3.262,1,2017-05-23,2017-05-23,0
667437,11/9/2017,11/9/2017,1,5.654999999999999,1,2017-11-09,2017-11-09,0
667571,1/13/2017,9/7/2017,216,2092.822,13,2017-01-13,2017-09-07,237
667727,1/12/2019,9/27/2019,6,17.963,3,2019-01-12,2019-09-27,258
668005,10/6/2019,6/24/2019,4,35.23,4,2019-10-06,2019-06-24,-104
668047,9/14/2019,9/14/2019,2,8.437999999999999,2,2019-09-14,2019-09-14,0
6681,1/21/2020,8/31/2017,5,34.276,3,2020-01-21,2017-08-31,-873
668113,11/23/2016,12/16/2016,2,14.076,2,2016-11-23,2016-12-16,23
6682,1/3/2018,9/4/2019,2,16.124,2,2018-01-03,2019-09-04,609
668211,1/10/2020,9/28/2019,53,162.928,13,2020-01-10,2019-09-28,-104
668219,1/11/2017,1/26/2018,2,7.114,2,2017-01-11,2018-01-26,380
668381,9/27/2017,9/27/2017,1,12.666,1,2017-09-27,2017-09-27,0
66863,3/31/2017,3/31/2017,1,6.299,1,2017-03-31,2017-03-31,0
669095,5/24/2018,5/24/2018,1,6.092,1,2018-05-24,2018-05-24,0
669147,4/6/2019,4/6/2019,1,1.183,1,2019-04-06,2019-04-06,0
669187,10/3/2018,9/21/2018,4,59.159,4,2018-10-03,2018-09-21,-12
669267,3/31/2018,3/31/2018,1,3.144,1,2018-03-31,2018-03-31,0
669293,1/14/2017,5/14/2017,9,44.31,6,2017-01-14,2017-05-14,120
669393,3/3/2018,3/3/2018,1,9.455,1,2018-03-03,2018-03-03,0
669413,1/15/2018,1/15/2018,1,2.894,1,2018-01-15,2018-01-15,0
669433,11/12/2018,11/12/2018,1,2.117,1,2018-11-12,2018-11-12,0
669499,2/23/2018,9/23/2017,4,77.587,3,2018-02-23,2017-09-23,-153
669517,5/12/2018,5/12/2018,1,10.464,1,2018-05-12,2018-05-12,0
669623,8/27/2017,8/27/2017,1,6.792,1,2017-08-27,2017-08-27,0
669625,2/15/2017,5/18/2017,2,13.816,2,2017-02-15,2017-05-18,92
669637,1/2/2019,9/30/2018,11,57.777,5,2019-01-02,2018-09-30,-94
669903,1/10/2018,9/24/2017,36,327.99399999999997,10,2018-01-10,2017-09-24,-108
66993,10/29/2018,9/24/2016,16,94.300678,7,2018-10-29,2016-09-24,-765
669979,10/16/2017,7/1/2017,8,11.568999999999999,6,2017-10-16,2017-07-01,-107
670195,8/3/2018,8/3/2018,1,9.645,1,2018-08-03,2018-08-03,0
670237,7/16/2017,7/4/2017,2,14.421000000000001,2,2017-07-16,2017-07-04,-12
670343,8/11/2017,8/11/2017,1,0.016,1,2017-08-11,2017-08-11,0
670467,1/23/2017,9/8/2018,158,337.999,25,2017-01-23,2018-09-08,593
670579,2/18/2017,2/18/2017,1,1.655,1,2017-02-18,2017-02-18,0
670789,9/23/2017,9/23/2017,1,10.975,1,2017-09-23,2017-09-23,0
671047,6/16/2018,6/16/2018,1,2.478,1,2018-06-16,2018-06-16,0
671105,1/18/2017,11/18/2016,3,13.039,3,2017-01-18,2016-11-18,-61
671129,4/12/2019,4/12/2019,1,8.616,1,2019-04-12,2019-04-12,0
671229,4/25/2017,7/7/2017,60,376.981,3,2017-04-25,2017-07-07,73
671451,10/18/2019,3/6/2019,5,12.669,5,2019-10-18,2019-03-06,-226
671487,2/9/2017,2/9/2017,1,1.661,1,2017-02-09,2017-02-09,0
671535,11/29/2016,11/29/2016,1,3.902,1,2016-11-29,2016-11-29,0
6716,10/15/2019,10/15/2019,1,11.627,1,2019-10-15,2019-10-15,0
671637,1/17/2018,9/27/2018,84,866.232,7,2018-01-17,2018-09-27,253
671675,12/7/2017,7/28/2017,5,14.285,2,2017-12-07,2017-07-28,-132
671727,6/14/2019,6/14/2019,1,4.682,1,2019-06-14,2019-06-14,0
671779,11/24/2016,3/10/2019,2,14.796,2,2016-11-24,2019-03-10,836
671839,10/27/2017,4/30/2017,7,67.325,3,2017-10-27,2017-04-30,-180
671967,5/13/2019,5/13/2019,1,15.881,1,2019-05-13,2019-05-13,0
671985,1/12/2017,9/25/2017,2,7.356,1,2017-01-12,2017-09-25,256
672001,12/16/2016,12/16/2016,1,7.698,1,2016-12-16,2016-12-16,0
672005,12/24/2018,12/24/2018,1,7.14,1,2018-12-24,2018-12-24,0
6722,1/18/2020,1/18/2020,1,3.481,1,2020-01-18,2020-01-18,0
672205,11/13/2016,11/13/2016,1,7.69,1,2016-11-13,2016-11-13,0
672269,1/30/2019,1/30/2019,1,1.617,1,2019-01-30,2019-01-30,0
672407,11/16/2016,7/8/2017,4,13.004,3,2016-11-16,2017-07-08,234
672415,1/13/2018,7/11/2017,23,179.58,10,2018-01-13,2017-07-11,-186
672511,1/18/2020,9/30/2019,25,134.281,3,2020-01-18,2019-09-30,-110
672561,10/21/2017,10/21/2017,1,3.87,1,2017-10-21,2017-10-21,0
672643,12/2/2018,12/2/2018,1,2.329,1,2018-12-02,2018-12-02,0
672649,8/24/2019,8/24/2019,1,5.338,1,2019-08-24,2019-08-24,0
672719,1/12/2017,9/21/2017,42,405.52,7,2017-01-12,2017-09-21,252
672847,4/7/2017,4/7/2017,1,4.956,1,2017-04-07,2017-04-07,0
672937,9/26/2017,9/26/2017,1,7.048,1,2017-09-26,2017-09-26,0
672999,3/11/2019,3/11/2019,1,2.618,1,2019-03-11,2019-03-11,0
673075,12/10/2018,8/14/2017,6,25.535,2,2018-12-10,2017-08-14,-483
673089,12/11/2016,12/11/2016,1,3.632,1,2016-12-11,2016-12-11,0
673099,10/23/2020,10/23/2020,1,3.817,1,2020-10-23,2020-10-23,0
673147,1/25/2019,9/23/2020,12,49.275,8,2019-01-25,2020-09-23,607
673339,12/7/2019,6/30/2019,6,15.046,4,2019-12-07,2019-06-30,-160
673457,1/14/2017,9/13/2019,9,47.82,7,2017-01-14,2019-09-13,972
673473,10/19/2020,8/11/2018,6,15.408000000000001,3,2020-10-19,2018-08-11,-800
673527,11/21/2017,11/21/2017,1,0.555,1,2017-11-21,2017-11-21,0
673705,12/4/2016,12/4/2016,1,13.453,1,2016-12-04,2016-12-04,0
673741,1/9/2019,3/5/2018,3,37.499,2,2019-01-09,2018-03-05,-310
673745,11/15/2016,11/15/2016,1,6.312,1,2016-11-15,2016-11-15,0
673755,2/22/2020,2/23/2019,3,17.145,3,2020-02-22,2019-02-23,-364
673845,1/4/2020,9/9/2020,10,125.976,5,2020-01-04,2020-09-09,249
673849,12/14/2016,3/23/2019,2,26.037,2,2016-12-14,2019-03-23,829
673893,11/29/2016,9/18/2018,13,161.891,3,2016-11-29,2018-09-18,658
674027,11/15/2016,9/21/2017,8,122.09700000000001,5,2016-11-15,2017-09-21,310
674033,7/9/2017,7/9/2017,1,5.981,1,2017-07-09,2017-07-09,0
674051,3/6/2018,3/6/2018,1,13.313,1,2018-03-06,2018-03-06,0
674095,2/1/2019,2/1/2019,1,12.66,1,2019-02-01,2019-02-01,0
674299,9/10/2017,9/10/2017,1,8.021,1,2017-09-10,2017-09-10,0
674351,11/16/2016,9/7/2017,31,180.505,5,2016-11-16,2017-09-07,295
674459,1/22/2019,8/22/2019,78,637.0360000000001,15,2019-01-22,2019-08-22,212
674567,12/10/2017,12/10/2017,1,8.523,1,2017-12-10,2017-12-10,0
674871,1/12/2019,9/8/2017,44,219.24699999999999,12,2019-01-12,2017-09-08,-491
674889,1/15/2019,1/15/2019,1,5.332,1,2019-01-15,2019-01-15,0
675045,6/21/2019,6/21/2019,1,8.921,1,2019-06-21,2019-06-21,0
675077,5/5/2017,6/22/2017,4,39.208,2,2017-05-05,2017-06-22,48
675083,10/5/2017,4/10/2018,3,30.091,3,2017-10-05,2018-04-10,187
675141,1/11/2019,9/21/2017,24,103.966,10,2019-01-11,2017-09-21,-477
675293,6/14/2018,6/14/2018,1,5.347,1,2018-06-14,2018-06-14,0
675349,1/10/2019,7/29/2017,3,2.045,3,2019-01-10,2017-07-29,-530
675363,1/12/2020,4/27/2018,3,27.868000000000002,3,2020-01-12,2018-04-27,-625
675529,11/13/2017,11/13/2017,1,5.026,1,2017-11-13,2017-11-13,0
675653,1/1/2017,7/14/2017,34,524.681,18,2017-01-01,2017-07-14,194
675701,8/8/2019,8/8/2019,1,2.266,1,2019-08-08,2019-08-08,0
675775,7/22/2019,7/22/2019,1,8.587,1,2019-07-22,2019-07-22,0
675911,11/25/2017,11/25/2017,1,3.564,1,2017-11-25,2017-11-25,0
676017,2/11/2018,2/11/2018,1,10.318,1,2018-02-11,2018-02-11,0
676085,12/14/2017,8/14/2018,5,48.059,3,2017-12-14,2018-08-14,243
676091,4/17/2018,7/10/2017,3,25.929000000000002,3,2018-04-17,2017-07-10,-281
676121,1/14/2018,7/16/2019,7,78.104,5,2018-01-14,2019-07-16,548
676123,4/14/2018,5/25/2018,2,11.11,2,2018-04-14,2018-05-25,41
676241,7/15/2018,7/15/2018,1,1.902,1,2018-07-15,2018-07-15,0
676259,12/15/2016,12/15/2016,1,11.956,1,2016-12-15,2016-12-15,0
676269,11/23/2019,12/7/2019,2,15.256,2,2019-11-23,2019-12-07,14
676361,1/28/2017,5/15/2018,7,48.241,4,2017-01-28,2018-05-15,472
676571,12/21/2018,9/19/2018,4,26.233,4,2018-12-21,2018-09-19,-93
676599,1/4/2019,4/15/2017,3,32.513999999999996,2,2019-01-04,2017-04-15,-629
676623,7/10/2018,7/6/2018,2,9.324,1,2018-07-10,2018-07-06,-4
676635,7/28/2018,7/28/2018,1,6.121,1,2018-07-28,2018-07-28,0
676645,1/18/2017,1/18/2017,1,0.305,1,2017-01-18,2017-01-18,0
676669,12/27/2016,12/27/2016,1,5.742,1,2016-12-27,2016-12-27,0
676717,1/20/2018,9/6/2019,19,176.76,5,2018-01-20,2019-09-06,594
676763,9/30/2018,9/30/2018,1,8.614,1,2018-09-30,2018-09-30,0
676903,8/15/2018,8/15/2018,1,2.203,1,2018-08-15,2018-08-15,0
677069,1/13/2017,4/6/2017,69,852.382,3,2017-01-13,2017-04-06,83
677107,2/19/2017,2/19/2017,1,2.301,1,2017-02-19,2017-02-19,0
677135,1/11/2017,7/27/2017,11,54.547,6,2017-01-11,2017-07-27,197
677281,2/4/2020,3/14/2020,2,4.906,2,2020-02-04,2020-03-14,39
677395,6/1/2018,9/27/2017,3,19.062,3,2018-06-01,2017-09-27,-247
677489,3/20/2018,3/30/2017,2,27.528999999999996,2,2018-03-20,2017-03-30,-355
677537,8/3/2019,8/3/2019,1,2.89,1,2019-08-03,2019-08-03,0
677539,1/25/2018,7/19/2018,8,43.775999999999996,5,2018-01-25,2018-07-19,175
677557,11/28/2018,11/28/2018,1,5.805,1,2018-11-28,2018-11-28,0
677697,12/21/2017,7/6/2018,4,30.732,4,2017-12-21,2018-07-06,197
